target_id,name,country_resident,red,green,blue
583,gray,us,188,171,174
817,purple,us,99,88,148
924,cyan,gb,29,128,191
603,forest green,us,13,56,44
637,brown,us,178,142,109
740,dark pink,us,166,105,121
603,dark green,us,13,56,44
615,brown,us,131,85,79
996,purple,us,120,76,164
682,blue,us,48,12,53
928,purple,us,139,108,181
971,yellow,us,241,235,75
568,olive,us,104,128,118
928,purple,us,139,108,181
667,blue,us,163,209,225
848,blue,us,0,167,167
1135,deep purple,us,0,0,0
821,mauve,us,135,76,125
1085,magenta,gb,213,107,217
943,orange,us,226,164,51
1059,pink,us,247,136,222
796,dark purple,us,82,25,78
667,pale blue,gb,163,209,225
584,cream,au,244,225,221
752,green,us,149,187,116
1093,dark purple,gb,112,7,165
794,purple,us,72,31,86
932,dark pink,gb,179,93,146
712,peach,gb,171,104,101
883,blue,us,67,222,227
648,blue gray,us,127,151,174
890,purple,gb,222,188,249
589,baby blue,us,203,236,233
565,brown,gb,138,119,104
978,light green,us,73,255,200
967,,us,243,145,181
641,green,us,131,157,111
540,grey,us,175,175,175
577,sage green,gb,165,180,154
849,dark blue,us,0,166,177
603,dark green,us,13,56,44
604,dark green,us,3,56,51
962,lilac,us,189,161,237
825,pink,us,208,125,137
762,blue,us,138,179,215
1057,lilac,us,214,148,253
570,slate,gb,106,125,134
1126,purple,us,119,43,234
993,blue,us,0,98,178
906,purple,gb,78,58,135
996,purple,us,120,76,164
981,turquoise,us,0,255,235
627,blue,gb,59,102,121
1021,candy pink,gb,217,113,175
595,burgundy,nz,78,37,38
1101,fuschia,us,174,79,212
781,teal,us,139,248,231
882,aqua,us,70,223,218
788,maroon,us,98,18,18
814,blue,gb,29,101,151
1124,neon pink,gb,222,0,197
1020,pink,gb,208,117,189
586,cream,au,235,230,196
830,orange,us,209,129,87
756,teal,us,100,191,172
1052,magenta,gb,199,74,156
608,teal,us,25,51,75
645,sage,gb,98,159,158
754,light green,us,113,191,153
1137,sky blue,us,0,0,0
542,white,us,229,229,229
595,brown,us,78,37,38
946,mustard,us,195,177,1
533,black,us,0,0,0
1111,purple,us,139,44,204
792,purple,us,55,38,96
552,black,au,37,23,40
689,brown,us,114,56,32
780,blue,gb,142,248,223
1115,pink,us,230,86,236
1065,hot pink,us,197,0,85
1052,hot pink,gb,199,74,156
941,orange,gb,242,154,79
1105,hot pink,us,229,28,142
811,emerald,us,34,111,41
758,mint,us,95,190,187
934,red,us,191,88,121
1105,pink,us,229,28,142
940,orange,us,249,150,94
1050,dark pink,gb,177,86,182
1092,purple,us,91,32,175
1077,red,nz,255,81,128
1047,purple,us,125,106,212
994,violet,us,72,90,177
1045,blue,us,0,125,220
1063,purple,us,41,22,141
785,dark magenta,us,97,14,46
546,green,nz,33,28,8
991,dark red,us,177,50,43
661,lime green,us,183,211,159
670,lilac,gb,206,197,225
792,purple,us,55,38,96
828,pink,us,212,125,110
733,blue,us,97,124,164
560,gray,us,55,75,85
676,dark brown,us,64,1,21
688,brick red,us,117,52,47
1050,purple,us,177,86,182
782,blue,us,136,248,241
565,tan,us,138,119,104
809,olive,us,79,106,0
997,purple,us,131,71,156
802,brick red,us,157,69,70
883,blue,us,67,222,227
904,blue,us,0,73,141
996,violet,gb,120,76,164
933,rose,us,187,90,132
600,forest green,us,47,52,12
1124,fuscia,us,222,0,197
1058,pink,us,234,140,237
769,pink,us,217,159,178
665,aqua,us,151,213,209
1109,blue,us,60,75,229
848,teal,gb,0,167,167
922,green,nz,74,138,11
597,brown,us,71,42,17
923,green,us,42,141,47
759,cyan,gb,98,188,201
854,sky blue,us,94,154,203
745,brown,us,221,163,119
1098,blue,gb,77,109,247
957,blue,us,54,187,244
860,magenta,us,181,132,183
1014,blue,us,72,152,235
1098,blue,us,77,109,247
1110,purple,us,112,60,216
732,blue,us,85,126,163
902,red,us,139,29,30
1019,pink,us,197,121,200
728,turquoise,gb,28,136,136
544,brown,us,45,21,25
926,blue,gb,102,118,190
534,black,us,28,28,28
1016,purple,gb,148,137,228
818,violet,us,111,85,143
958,blue,us,94,182,248
920,rust,us,183,102,25
583,taupe,us,188,171,174
871,yellow,us,212,206,86
1029,green,us,110,227,99
732,blue,gb,85,126,163
857,light blue,gb,148,142,200
570,grey green,gb,106,125,134
914,coral,gb,194,88,110
991,red,us,177,50,43
561,grey,nz,69,71,88
786,red,us,98,13,37
810,forest green,us,57,109,20
708,dusty purple,us,107,54,88
551,navy,us,26,27,43
601,dark green,us,34,54,26
644,green,us,100,160,147
1055,orange,us,255,147,0
927,lavender,us,124,112,186
1032,pink,us,255,172,255
775,yellow,gb,219,238,145
663,mint green,gb,157,214,189
997,lavender,gb,131,71,156
699,green,us,0,84,57
994,cerulean,us,72,90,177
917,peach,nz,197,89,74
718,khaki,gb,143,121,43
964,magenta,us,218,153,218
719,green,us,136,123,41
983,violet,us,61,27,115
564,grey,gb,140,117,114
737,lavendar,us,147,110,149
988,pink,gb,176,45,86
737,lavender,us,147,110,149
888,lavender,au,199,194,255
1003,pink,us,234,107,132
827,red,gb,211,124,120
777,mint,us,167,247,188
1027,lime green,us,179,217,3
1029,light green,us,110,227,99
831,orange,us,204,132,75
561,grey blue,gb,69,71,88
582,taupe,us,182,172,182
1058,pink,gb,234,140,237
938,pink,us,255,144,124
1037,purple,us,114,29,140
972,lime,us,227,239,79
968,pink,gb,247,144,171
730,teal,us,45,133,155
668,,us,179,205,228
1138,pink,gb,0,0,0
955,teal,us,0,199,162
866,light orange,us,255,188,113
862,pink,us,195,128,166
877,aqua,us,108,223,171
1020,magenta,us,208,117,189
799,mauve,us,93,18,59
1046,blue,us,90,115,218
631,purple,us,114,88,116
1091,blue,au,51,48,186
750,green,us,173,181,97
889,lilac,us,212,191,255
554,brown,au,91,66,63
600,brown,us,47,52,12
788,maroon,gb,98,18,18
826,pink,us,210,124,128
1012,green,us,47,171,52
1104,pink,us,217,44,165
728,teal,us,28,136,136
884,cyan,us,70,220,237
912,magenta,us,131,29,88
740,rose,gb,166,105,121
934,pink,au,191,88,121
988,pink,us,176,45,86
719,olive,gb,136,123,41
906,indigo,gb,78,58,135
836,yellow,gb,166,150,30
1112,purple,gb,155,27,193
764,lavender,us,163,173,216
914,coral,gb,194,88,110
623,jade,us,56,106,89
1114,purple,us,207,100,254
760,blue,us,104,187,207
615,light brown,us,131,85,79
696,olive,us,59,79,11
679,dark blue,au,22,23,65
709,plum,us,111,52,81
909,purple,us,111,43,117
874,green,us,166,217,117
1053,dark pink,us,209,68,136
807,brown,nz,140,84,14
988,magenta,us,176,45,86
1090,green,gb,49,233,55
977,pale green,gb,90,255,189
802,red,gb,157,69,70
773,yellow,gb,244,231,139
807,brown,us,140,84,14
798,deep purple,us,90,19,65
597,black,au,71,42,17
681,purple,us,46,14,55
757,teal,us,97,191,180
705,purple,us,84,62,109
554,brown,gb,91,66,63
959,baby blue,us,120,178,249
540,grey,us,175,175,175
809,green,us,79,106,0
859,lilac,gb,170,135,191
889,lilac,us,212,191,255
976,lime,us,119,255,166
968,salmon,us,247,144,171
567,green,gb,114,126,106
996,purple,nz,120,76,164
1055,orange,us,255,147,0
1094,pink,us,239,2,105
877,mint,us,108,223,171
657,peach,us,232,195,159
1028,lime,us,146,223,64
913,fuschia,au,135,26,77
758,cyan,us,95,190,187
841,green,us,93,165,88
570,blue grey,us,106,125,134
1108,navy blue,us,47,0,160
971,yellow,us,241,235,75
1001,mauve,us,168,50,111
715,orange,us,166,110,70
1106,neon pink,us,234,17,124
842,grass green,gb,69,167,109
1046,periwinkle,us,90,115,218
945,orange,gb,205,173,17
768,pink,us,212,160,187
547,black,us,22,31,20
624,teal,us,49,106,97
703,blue,us,42,73,115
907,violet,us,93,52,129
663,mint,us,157,214,189
743,peach,us,226,158,146
808,burgundy,us,133,87,0
953,green,us,28,199,142
907,purple,us,93,52,129
897,purple,us,50,0,73
691,brown,gb,105,62,17
798,plum,us,90,19,65
681,dark purple,us,46,14,55
762,baby blue,us,138,179,215
696,green,us,59,79,11
911,magenta,us,125,33,99
988,pink,us,176,45,86
923,green,us,42,141,47
794,mauve,us,72,31,86
1121,purple,gb,167,71,244
949,lime,us,155,188,39
1028,bright green,gb,146,223,64
1048,bright purple,us,148,99,202
671,turqouise,gb,218,194,217
906,purple,us,78,58,135
927,denim,us,124,112,186
890,lilac,nz,222,188,249
610,purple,us,57,43,72
781,teal,us,139,248,231
572,purple,us,130,119,131
1102,magenta,us,192,68,198
1053,light magenta,us,209,68,136
1115,magenta,gb,230,86,236
695,olive,us,68,77,0
894,baby pink,us,255,178,206
784,burgundy,us,95,16,53
685,maroon,us,58,5,41
705,purple,au,84,62,109
642,green,au,114,159,127
1070,purple,gb,129,63,183
947,yellow,us,186,180,0
645,light green,us,98,159,158
613,burgundy,us,74,37,54
784,plum,us,95,16,53
880,turquoise,gb,86,223,197
911,grape,us,125,33,99
931,purple,us,171,96,156
1124,magenta,gb,222,0,197
601,green,us,34,54,26
1030,spring green,us,55,230,134
683,eggplant,us,53,9,48
1073,purple,us,167,36,151
709,mauve,au,111,52,81
956,aqua,us,0,190,240
1068,navy blue,gb,64,84,202
697,dark green,us,45,81,26
597,brown,us,71,42,17
752,leaf green,gb,149,187,116
966,pink,gb,236,147,196
779,teal,us,150,248,209
938,light orange,us,255,144,124
614,brown,gb,130,85,88
551,black,gb,26,27,43
590,pale blue,us,213,232,239
626,blue,nz,48,105,116
1088,pink,us,248,87,163
1125,purple,us,62,64,250
550,navy blue,us,12,30,40
1054,fuscia,us,213,65,122
1109,blue,gb,60,75,229
567,green,us,114,126,106
554,brown,us,91,66,63
617,brown,us,125,89,58
944,yellow,gb,217,168,35
727,teal,gb,35,136,130
1078,red,us,255,81,111
851,teal,gb,0,163,193
758,teal,us,95,190,187
1036,purple,us,103,38,147
736,mauve,gb,139,112,154
798,magenta,us,90,19,65
968,pink,us,247,144,171
698,green,us,7,83,50
940,orange,gb,249,150,94
605,green,gb,0,56,59
604,black,gb,3,56,51
1030,green,us,55,230,134
907,purple,au,93,52,129
981,cyan,gb,0,255,235
901,red,gb,140,24,42
565,beige,us,138,119,104
1008,orange,us,229,118,46
761,light blue,us,114,185,211
858,lilac,gb,160,138,197
909,purple,gb,111,43,117
1107,pink,us,252,124,255
765,lavender,us,182,168,211
898,purple,au,55,0,69
806,brown,gb,146,80,27
813,blue,us,0,104,149
596,brown,us,77,38,28
947,yellow,us,186,180,0
990,red,us,178,47,57
981,turquoise,us,0,255,235
911,purple,us,125,33,99
605,blue,us,0,56,59
1088,pink,us,248,87,163
1128,magenta,us,246,53,254
869,dark yellow,us,228,201,89
785,maroon,us,97,14,46
898,violet,us,55,0,69
845,emerald,us,15,168,139
601,dark olive green,gb,34,54,26
984,purple,us,75,18,108
897,purple,us,50,0,73
963,lavender,us,201,158,230
1020,pink,us,208,117,189
734,blue grey,gb,111,120,164
1065,rose,us,197,0,85
1121,violet,gb,167,71,244
1078,coral,us,255,81,111
599,olive,us,57,49,2
1138,neon pink,us,0,0,0
1026,yellow,us,236,200,0
552,purple,gb,37,23,40
604,forest green,us,3,56,51
761,cyan,us,114,185,211
594,maroon,us,76,37,46
608,navy blue,us,25,51,75
835,yellow,us,174,147,35
843,green,nz,50,168,123
860,purple,us,181,132,183
790,blue,gb,0,49,103
948,lime,us,171,184,14
943,mustard,us,226,164,51
611,purple,au,64,40,67
1000,magenta,us,161,55,126
701,dark blue,us,0,79,110
1028,spring green,gb,146,223,64
638,tan,gb,169,146,100
608,navy blue,gb,25,51,75
736,purple,us,139,112,154
897,indigo,us,50,0,73
798,purple,us,90,19,65
846,seafoam green,us,0,168,147
730,bluegreen,gb,45,133,155
567,sage,us,114,126,106
907,purple,us,93,52,129
881,teal,us,76,223,207
596,brown,us,77,38,28
1084,light purple,us,194,115,233
629,violet,gb,91,95,125
642,sea foam green,us,114,159,127
1130,blue,us,61,0,225
1000,pink,gb,161,55,126
950,lime green,us,129,193,70
610,dark purple,us,57,43,72
746,orange,gb,217,165,112
1043,red,us,219,68,53
857,purple,us,148,142,200
1110,violet,us,112,60,216
884,cyan,us,70,220,237
1112,purple,us,155,27,193
985,purple,us,83,9,103
608,dusky blue,us,25,51,75
605,green,us,0,56,59
762,light blue,gb,138,179,215
883,cyan,us,67,222,227
1070,purple,us,129,63,183
690,brown,gb,109,59,24
754,green,us,113,191,153
570,green,us,106,125,134
597,brown,gb,71,42,17
646,blue,gb,103,157,166
568,seafoam,us,104,128,118
1127,magenta,nz,149,3,220
578,light green,us,153,181,169
944,yellow,us,217,168,35
747,yellow,us,205,171,99
542,gray,us,229,229,229
709,mauve,us,111,52,81
670,lilac,us,206,197,225
882,light blue,us,70,223,218
1047,lilac,us,125,106,212
1126,purple,us,119,43,234
882,turquoise,gb,70,223,218
745,beige,us,221,163,119
575,taupe,us,191,172,154
708,purple,gb,107,54,88
547,moss green,us,22,31,20
742,pink,us,225,158,153
749,yellow,gb,189,177,93
988,fuchsia,us,176,45,86
815,blue,us,55,98,152
1053,purple,us,209,68,136
588,baby blue,us,204,237,221
947,yellow,us,186,180,0
1012,green,us,47,171,52
937,peach,us,255,143,137
1034,blue,au,49,58,163
646,teal,us,103,157,166
1044,orange,us,214,76,18
997,purple,us,131,71,156
655,nude,gb,238,191,181
540,grey,us,175,175,175
758,turquoise,us,95,190,187
1062,green,us,112,255,99
894,pink,au,255,178,206
905,blue,us,54,65,139
537,grey,gb,97,97,97
1021,pink,gb,217,113,175
1038,purple,us,124,16,133
580,gray blue,us,159,178,185
736,purple,gb,139,112,154
542,white,us,229,229,229
684,plum,us,56,7,45
834,mustard yellow,gb,183,143,44
746,orange,us,217,165,112
924,sky blue,au,29,128,191
1050,violet,us,177,86,182
1135,blue,gb,0,0,0
893,pink,us,254,180,218
715,brown,us,166,110,70
1012,green,us,47,171,52
1010,orange,us,211,130,0
1018,purple,us,181,126,212
956,light blue,gb,0,190,240
884,blue,us,70,220,237
993,blue,us,0,98,178
843,green,us,50,168,123
924,blue,us,29,128,191
673,dusty rose,us,231,192,199
978,green,us,73,255,200
604,dark green,us,3,56,51
536,dark grey,us,72,72,72
554,brown,au,91,66,63
877,teal,us,108,223,171
1107,pink,us,252,124,255
1011,green,au,90,168,0
606,turquoise,gb,0,55,66
560,blue grey,gb,55,75,85
893,pink,us,254,180,218
537,gray,gb,97,97,97
550,black,us,12,30,40
757,teal,us,97,191,180
571,pink,us,119,122,136
651,light purple,us,165,141,165
639,olive,gb,159,150,96
918,orange,us,196,92,57
958,blue,us,94,182,248
999,purple,gb,152,60,138
784,burgundy,gb,95,16,53
1125,navy blue,gb,62,64,250
1070,violet,gb,129,63,183
774,,gb,229,236,141
601,dark green,au,34,54,26
762,blue,us,138,179,215
1022,pink,nz,226,110,158
1109,cobalt,au,60,75,229
874,green,au,166,217,117
777,mint,us,167,247,188
961,lilac,us,172,166,245
1112,bright purple,us,155,27,193
564,gray,us,140,117,114
549,dark teal,us,10,31,33
915,pink,us,196,87,99
608,blue,au,25,51,75
1059,bright pink,us,247,136,222
1029,light green,us,110,227,99
761,blue,us,114,185,211
955,green,au,0,199,162
862,violet,gb,195,128,166
882,cyan,us,70,223,218
1133,red,us,0,0,0
622,green,us,64,106,80
993,blue,us,0,98,178
818,purple,us,111,85,143
1054,pink,us,213,65,122
673,pink,us,231,192,199
797,burgundy,gb,87,22,71
875,lime,us,146,220,136
1088,hot pink,us,248,87,163
838,olive green,us,145,156,37
768,pale pink,us,212,160,187
1125,blue,us,62,64,250
1090,neon green,us,49,233,55
676,maroon,us,64,1,21
613,maroon,us,74,37,54
913,pink,gb,135,26,77
1035,purple,gb,83,48,156
896,dark blue,us,40,7,78
911,purple,us,125,33,99
853,blue,us,71,157,201
677,brick red,us,64,4,3
799,maroon,us,93,18,59
922,green,us,74,138,11
869,yellow,us,228,201,89
594,dark brown,us,76,37,46
943,yellow,gb,226,164,51
1048,lavender,us,148,99,202
572,grey,gb,130,119,131
1053,,us,209,68,136
908,purple,us,103,48,123
687,sienna,gb,117,51,53
961,lavender,us,172,166,245
1107,fuschia,us,252,124,255
669,grey,us,193,201,228
646,green,us,103,157,166
562,purple,us,82,67,83
1073,fuschia,us,167,36,151
1046,blue,us,90,115,218
931,rose,us,171,96,156
880,sea foam green,us,86,223,197
1100,violet,gb,157,88,222
956,sky blue,au,0,190,240
668,pale blue,us,179,205,228
1057,light purple,gb,214,148,253
810,green,us,57,109,20
772,light yellow,us,250,229,141
622,green,us,64,106,80
670,light grey,gb,206,197,225
622,green,us,64,106,80
613,burgundy,us,74,37,54
1068,blue,us,64,84,202
1036,purple,gb,103,38,147
643,teal,us,105,160,138
559,dark grey,nz,53,76,77
682,plum,us,48,12,53
634,maroon,gb,181,138,139
1063,purple,us,41,22,141
939,orange,us,253,146,108
784,burgundy,us,95,16,53
900,brown,gb,140,22,55
964,pink,gb,218,153,218
623,dark green,gb,56,106,89
921,khaki,us,176,107,1
1123,bright pink,gb,207,33,215
825,pink,us,208,125,137
735,lilac,us,131,115,159
951,green,us,104,196,96
1060,pastel pink,us,255,131,206
802,red,us,157,69,70
1123,magenta,gb,207,33,215
935,pink,gb,251,143,159
536,grey,us,72,72,72
916,coral,us,197,88,87
1085,pink,us,213,107,217
780,mint,us,142,248,223
1019,light magenta,us,197,121,200
560,grey,us,55,75,85
863,pink,us,202,126,154
713,mauve,us,171,105,95
849,turquoise,gb,0,166,177
1068,blue,gb,64,84,202
667,baby blue,au,163,209,225
551,navy,us,26,27,43
1016,purple,gb,148,137,228
660,yellow,us,201,206,147
570,grey,gb,106,125,134
582,grey,au,182,172,182
856,lavender,gb,133,146,203
566,grey,us,128,123,98
732,blue green,us,85,126,163
664,green,us,152,214,198
872,light yellow,us,200,210,92
1072,purple,gb,157,45,164
552,black,gb,37,23,40
874,light green,gb,166,217,117
980,seafoam,us,23,255,222
791,indigo,us,37,43,100
909,purple,us,111,43,117
942,orange,us,235,159,65
1032,pink,us,255,172,255
699,forest green,us,0,84,57
1059,bright pink,us,247,136,222
1043,red,us,219,68,53
629,blue,gb,91,95,125
650,lilac,au,154,144,172
888,lavender,us,199,194,255
812,green,au,0,113,63
1085,pink,us,213,107,217
703,blue,us,42,73,115
1064,purple,us,68,3,133
1066,red,us,199,0,45
602,emerald,us,21,56,38
1114,fuschia,us,207,100,254
1091,dark blue,us,51,48,186
632,plum,us,121,86,107
752,green,us,149,187,116
971,yellow,us,241,235,75
845,turquoise,gb,15,168,139
769,pink,nz,217,159,178
574,mauve,au,192,170,166
1032,pale pink,gb,255,172,255
908,purple,us,103,48,123
663,mint green,us,157,214,189
558,forest green,us,57,76,69
967,pink,us,243,145,181
600,dark green,gb,47,52,12
616,light brown,us,130,86,69
846,blue,us,0,168,147
836,yellow,us,166,150,30
708,purple,us,107,54,88
1047,violet,us,125,106,212
836,olive,us,166,150,30
725,green,us,53,137,110
732,blue,us,85,126,163
748,mustard,us,196,174,94
1109,blue,us,60,75,229
837,green,us,157,153,30
937,peach,us,255,143,137
971,yellow,us,241,235,75
644,turqoise,us,100,160,147
815,blue,us,55,98,152
1107,hot pink,gb,252,124,255
650,violet,us,154,144,172
847,cerulean,us,0,168,158
910,purple,us,118,39,110
633,periwinkle,us,127,85,96
931,purple,us,171,96,156
1038,purple,us,124,16,133
1005,coral,us,238,107,105
645,blue,gb,98,159,158
980,cyan,gb,23,255,222
838,chartreuse,us,145,156,37
820,dark pink,nz,128,79,132
680,purple,gb,41,16,58
971,yellow,us,241,235,75
947,yellow,gb,186,180,0
1051,mor,us,189,80,170
1108,blue,gb,47,0,160
932,pink,us,179,93,146
684,dark purple,us,56,7,45
667,sky blue,gb,163,209,225
667,light blue,nz,163,209,225
1052,pink,us,199,74,156
711,mauve,us,170,104,108
590,light blue,us,213,232,239
721,olive,us,110,131,56
1016,light blue,us,148,137,228
737,lilac,us,147,110,149
544,maroon,gb,45,21,25
1103,magenta,us,205,57,183
701,blue,us,0,79,110
779,mint,gb,150,248,209
815,cyan,us,55,98,152
1135,blue,us,0,0,0
1089,hot pink,us,255,83,147
926,periwinkle,gb,102,118,190
897,plum,us,50,0,73
685,wine,us,58,5,41
639,olive,us,159,150,96
620,olive green,us,95,101,51
962,lilac,us,189,161,237
803,salmon pink,gb,157,70,61
796,purple,us,82,25,78
541,grey,gb,202,202,201
544,brown,us,45,21,25
912,burgundy,gb,131,29,88
643,green,us,105,160,138
1023,pink,gb,230,108,145
731,cerulean,us,59,131,159
989,red,au,178,45,74
875,grass green,us,146,220,136
670,lavender,us,206,197,225
1077,pink,us,255,81,128
888,lilac,au,199,194,255
1059,bright pink,us,247,136,222
980,teal,us,23,255,222
898,purple,us,55,0,69
1018,pink,us,181,126,212
960,periwinkle,us,151,171,249
556,olive,us,77,72,52
559,forest green,us,53,76,77
861,pink,us,189,130,175
704,blue,gb,62,68,115
1013,blue,us,0,156,234
613,black,us,74,37,54
939,orange,gb,253,146,108
540,light gray,us,175,175,175
559,,gb,53,76,77
1014,cobalt,us,72,152,235
663,ice blue,nz,157,214,189
584,white,us,244,225,221
645,blue,us,98,159,158
677,maroon,us,64,4,3
928,purple,us,139,108,181
832,pale orange,gb,199,135,65
984,purple,gb,75,18,108
1100,purple,gb,157,88,222
807,brown,us,140,84,14
616,brown,au,130,86,69
558,slate,us,57,76,69
874,chartreuse,gb,166,217,117
1134,lime green,us,0,0,0
838,olive,us,145,156,37
600,green,us,47,52,12
1101,purple,us,174,79,212
587,green,us,219,234,203
596,brown,gb,77,38,28
1116,hot pink,us,244,76,218
844,sea foam green,us,36,168,131
1026,yellow,us,236,200,0
1064,purple,us,68,3,133
796,dark purple,us,82,25,78
733,sky blue,us,97,124,164
686,rose,us,117,51,60
847,turquoise,au,0,168,158
864,pink,us,205,125,145
1111,purple,us,139,44,204
775,chartreuse,us,219,238,145
823,magenta,us,148,70,106
953,turquoise,us,28,199,142
556,dark yellow,gb,77,72,52
912,plum,us,131,29,88
645,aqua,us,98,159,158
957,sky blue,gb,54,187,244
607,dark blue,gb,5,53,72
1118,blue,us,55,32,206
1128,pink,gb,246,53,254
659,khaki,gb,212,203,145
1064,royal purple,gb,68,3,133
1015,blue,us,121,143,233
1095,hot pink,au,242,0,86
822,purple,gb,142,73,117
928,purple,gb,139,108,181
1120,purple,us,134,86,255
712,rust,us,171,104,101
719,olive,us,136,123,41
1056,green,gb,52,202,56
686,maroon,gb,117,51,60
943,yellow,us,226,164,51
1034,blue,gb,49,58,163
661,pastel green,au,183,211,159
1128,neon pink,gb,246,53,254
890,lavender,gb,222,188,249
989,magenta,us,178,45,74
641,pastel green,us,131,157,111
916,burgundy,us,197,88,87
1136,yellow,au,0,0,0
987,plum,us,95,0,91
753,mint,us,122,190,143
1049,purple,us,162,93,193
1038,purple,gb,124,16,133
931,magenta,us,171,96,156
826,blush,us,210,124,128
671,baby pink,us,218,194,217
1000,pink,us,161,55,126
1017,lilac,us,168,131,220
838,green,us,145,156,37
920,orange,us,183,102,25
932,pink,gb,179,93,146
728,turquoise,us,28,136,136
1005,orange,us,238,107,105
623,green,us,56,106,89
1025,gold,us,250,194,14
802,brick red,gb,157,69,70
1135,blue,us,0,0,0
1119,purple,us,99,0,194
1004,salmon,us,237,106,119
576,beige,us,181,176,147
694,khaki,gb,83,72,0
1080,red,us,255,88,64
570,blue,us,106,125,134
1130,blue,us,61,0,225
913,fuchsia,us,135,26,77
908,mor,gb,103,48,123
551,black,nz,26,27,43
756,cyan,nz,100,191,172
695,green,us,68,77,0
1089,pink,us,255,83,147
647,light blue,us,114,155,172
919,orange,us,191,96,42
653,,us,178,138,147
690,brown,us,109,59,24
807,brown,us,140,84,14
877,light green,us,108,223,171
1095,hot pink,us,242,0,86
959,blue,au,120,178,249
981,blue,us,0,255,235
576,tan,us,181,176,147
1034,blue,au,49,58,163
655,light pink,us,238,191,181
725,green,us,53,137,110
884,cyan,gb,70,220,237
1083,lilac,us,178,120,244
707,purple,us,97,57,100
845,teal,us,15,168,139
814,blue,gb,29,101,151
1132,periwinkle,us,127,0,255
1130,cobalt,us,61,0,225
938,coral,us,255,144,124
764,blue,gb,163,173,216
613,maroon,gb,74,37,54
718,mustard,us,143,121,43
1119,purple,us,99,0,194
625,teal,gb,46,106,107
935,rose,gb,251,143,159
804,burnt orange,us,155,72,50
727,turquoise,gb,35,136,130
880,light blue,us,86,223,197
807,brown,us,140,84,14
966,pink,us,236,147,196
843,green,au,50,168,123
1059,pink,us,247,136,222
924,cyan,us,29,128,191
884,baby blue,us,70,220,237
962,pink,gb,189,161,237
541,white,us,202,202,201
1011,green,us,90,168,0
967,salmon pink,us,243,145,181
551,black,us,26,27,43
634,pink,gb,181,138,139
782,turquoise,us,136,248,241
964,pink,us,218,153,218
826,red,us,210,124,128
835,yellow,us,174,147,35
773,light yellow,gb,244,231,139
1111,violet,us,139,44,204
1101,purple,us,174,79,212
676,maroon,us,64,1,21
789,maroon,us,96,23,0
860,lavender,us,181,132,183
615,taupe,us,131,85,79
592,white,au,235,226,234
1106,pink,gb,234,17,124
1132,purple,us,127,0,255
545,brown,gb,42,24,12
971,yellow,gb,241,235,75
1052,pink,gb,199,74,156
628,blue grey,us,74,99,124
1042,red,au,220,65,74
749,tan,us,189,177,93
1089,pink,us,255,83,147
1013,blue,gb,0,156,234
1110,purple,gb,112,60,216
802,red,us,157,69,70
927,blue,gb,124,112,186
620,forest green,us,95,101,51
600,gray,us,47,52,12
692,brown,us,95,67,0
671,pink,gb,218,194,217
951,green,us,104,196,96
611,purple,us,64,40,67
1066,red,us,199,0,45
966,pink,us,236,147,196
594,purple,gb,76,37,46
991,brick red,gb,177,50,43
937,peach,us,255,143,137
629,gray,us,91,95,125
1040,pink,gb,217,64,107
740,mauve,us,166,105,121
845,sea green,gb,15,168,139
901,red,gb,140,24,42
630,plum,us,104,91,122
600,army green,us,47,52,12
798,purple,us,90,19,65
920,orange,gb,183,102,25
1074,fuchsia,gb,178,21,136
549,dark green,gb,10,31,33
726,teal,us,42,137,122
565,brown,us,138,119,104
951,green,us,104,196,96
1129,bright purple,us,255,30,232
1122,purple,us,186,58,231
747,tan,us,205,171,99
727,teal,us,35,136,130
1041,red,gb,219,64,92
726,teal,us,42,137,122
1117,bright pink,gb,255,63,196
781,pale blue,gb,139,248,231
803,orange,nz,157,70,61
850,aquamarine,us,0,165,185
533,black,us,0,0,0
887,sky,us,117,213,255
920,orange,us,183,102,25
1079,peach,us,255,84,91
997,black,au,131,71,156
665,light blue,gb,151,213,209
1061,lime green,gb,161,254,46
1092,purple,us,91,32,175
932,pink,gb,179,93,146
562,dusty purple,us,82,67,83
912,raspberry,us,131,29,88
1097,red,us,239,31,29
989,fuschia,us,178,45,74
559,forest green,us,53,76,77
1121,violet,us,167,71,244
1081,orange,us,255,97,20
906,purple,gb,78,58,135
692,brown,gb,95,67,0
568,green,au,104,128,118
855,pale blue,gb,112,150,204
1102,magenta,us,192,68,198
1121,purple,us,167,71,244
1054,fuschia,us,213,65,122
1130,blue,gb,61,0,225
838,green,gb,145,156,37
1126,violet,gb,119,43,234
864,mauve,us,205,125,145
1115,fuchsia,us,230,86,236
574,cream,gb,192,170,166
702,blue,us,24,75,114
944,gold,us,217,168,35
760,teal,nz,104,187,207
1098,bright blue,us,77,109,247
1022,pink,nz,226,110,158
541,light grey,us,202,202,201
1131,purple,us,199,9,250
889,light purple,gb,212,191,255
996,bright purple,us,120,76,164
589,light blue,gb,203,236,233
1084,lilac,us,194,115,233
776,light green,gb,200,242,158
717,olive,us,150,118,48
1020,pink,us,208,117,189
1071,purple,gb,144,55,175
777,seafoam,us,167,247,188
561,grey,gb,69,71,88
933,pink,us,187,90,132
769,blush pink,us,217,159,178
1066,red,gb,199,0,45
820,purple,us,128,79,132
1000,purple,us,161,55,126
